,date,time,province,confirmed,released,deceased,latitude,longitude,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,length_km,tile_size,n_crisis,n_baseline,n_difference,percent_change,z_score,end_lat,end_lon,label
517,2/19/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,1
518,2/19/2020,16,Gyeonggi-do,12,7,0,37.47832609,127.07453190000001,1.1,-4.7,6.3,0.0,2.7,90.0,80.0,16.06311866,13,422.008982,444.3023952,-22.29341317,-17.85959317,-1.194385205,37.5,127.1,1
519,2/19/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,4.7,0.7,9.4,0.0,6.7,230.0,41.6,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,2
520,2/19/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,-0.6,-7.6,6.8,0.0,1.9,90.0,68.1,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,1
521,2/19/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,1.4,-5.1,8.5,0.0,3.1,200.0,76.4,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,1
522,2/19/2020,16,Jeollabuk-do,1,1,0,35.724013,127.11396909999999,2.9,-3.9,9.8,0.0,3.2,140.0,67.8,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,1
523,2/19/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,5.2,0.2,10.7,0.0,7.9,200.0,50.1,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,1
524,2/19/2020,16,Gyeongsangbuk-do,2,1,0,36.34585063,128.786506,3.8,-1.1,11.2,0.0,10.0,180.0,43.3,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,2
525,2/19/2020,16,Gyeongsangnam-do,3,0,0,35.24522242,128.31978700000002,5.0,-0.4,11.2,0.0,5.7,50.0,40.4,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,2
526,2/19/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,6.6,2.2,10.7,0.0,3.4,160.0,58.6,14.46894975,13,874.8242391000001,937.0711505,-62.24691135,-22.36821237,-1.7384689759999998,36.3375,127.7625,1
527,2/20/2020,16,Seoul,22,5,0,37.55405869,126.989595,4.6,-0.6,10.8,0.0,3.3,50.0,62.6,16.31891262,13,475.1826625,517.6965944,-42.51393189,-11.68900823,-0.739122505,37.6,127.0,1
528,2/20/2020,16,Busan,8,0,0,35.16183212,129.0631264,9.3,4.6,14.7,0.0,4.7,90.0,45.9,12.20726765,13,480.84375,518.0145833,-37.17083333,-11.37251966,-0.6862748320000001,35.2,129.1,2
529,2/20/2020,16,Daegu,30,0,0,35.85584544,128.5754098,6.1,-0.3,14.4,0.0,2.9,110.0,53.3,11.71334274,13,939.8591549,1037.985915,-98.12676056,-18.76455485,-1.601189889,35.9,128.6,2
530,2/20/2020,16,Incheon,2,1,0,37.50082918,126.662811,4.5,1.2,8.6,0.0,3.5,20.0,73.1,16.55237654,13,484.4963504,515.8875912,-31.39124088,-7.668781271,-0.592473624,37.5,126.7,1
531,2/20/2020,16,Gwangju,1,2,0,35.1511,126.87871319999999,7.6,1.2,14.3,0.0,3.2,20.0,62.6,14.32595189,13,1452.296296,1533.681481,-81.38518519,-7.810971564,-0.62428162,35.2,126.9,2
532,2/20/2020,16,Daejeon,0,0,0,36.34214417,127.402718,5.3,-1.2,13.0,0.0,2.3,250.0,67.5,19.23737398,13,772.625,839.6875,-67.0625,-16.88489332,-1.2798031440000002,36.3,127.4,1
533,2/20/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,7.4,3.4,13.4,0.0,3.8,340.0,50.9,19.69312975,13,1373.62069,1459.0,-85.37931034,-9.832436468,-0.554381804,35.5,129.3,2
534,2/20/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,1
535,2/20/2020,16,Gyeonggi-do,12,7,0,37.47832609,127.07453190000001,4.4,-0.5,11.6,0.0,3.4,290.0,85.6,18.0528058,13,412.5529101,433.862963,-21.31005291,-9.529979562000001,-0.553125099,37.5,127.1,1
536,2/20/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,6.6,3.1,12.0,0.0,3.8,230.0,46.5,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,2
537,2/20/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,2.5,-3.6,11.0,0.0,1.8,90.0,72.6,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,2
538,2/20/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,4.3,-1.4,11.8,0.0,3.1,50.0,80.8,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,1
539,2/20/2020,16,Jeollabuk-do,1,1,0,35.724013,127.11396909999999,5.9,-0.1,12.5,0.0,2.7,140.0,69.9,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,1
540,2/20/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,8.3,4.9,13.6,0.0,6.0,50.0,50.6,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,1
541,2/20/2020,16,Gyeongsangbuk-do,25,1,1,36.34585063,128.786506,5.8,1.0,12.2,0.0,4.6,180.0,54.8,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,2
542,2/20/2020,16,Gyeongsangnam-do,3,0,0,35.24522242,128.31978700000002,7.1,2.2,14.0,0.0,4.3,50.0,46.9,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,2
543,2/20/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,10.0,6.7,13.2,0.0,4.9,180.0,59.5,16.01264512,13,798.9346017000001,856.9770786,-58.04247689,-11.69414311,-0.828831565,36.3375,127.7625,1
544,2/21/2020,16,Seoul,27,5,0,37.55405869,126.989595,6.7,2.1,10.9,0.0,5.3,200.0,66.3,15.69617186,13,480.6352201,540.7028302,-60.06761006,-17.65108737,-1.903270061,37.6,127.0,2
545,2/21/2020,16,Busan,8,0,0,35.16183212,129.0631264,11.0,5.5,16.0,0.0,5.2,50.0,63.3,12.370195800000001,13,476.45833330000005,520.4583333,-44.0,-17.89583766,-2.161711606,35.2,129.1,2
546,2/21/2020,16,Daegu,110,0,0,35.85584544,128.5754098,8.3,-0.8,16.7,0.0,4.3,180.0,56.5,12.46782813,13,942.8428571000001,1061.153571,-118.31071429999999,-22.36723537,-2.9323237939999998,35.9,128.6,2
547,2/21/2020,16,Incheon,2,1,0,37.50082918,126.662811,6.6,2.8,10.6,0.0,5.8,230.0,73.4,16.99319521,13,450.18493150000006,478.8578767,-28.67294521,-13.48910667,-1.583864278,37.5,126.7,1
548,2/21/2020,16,Gwangju,3,2,0,35.1511,126.87871319999999,9.3,1.8,17.0,0.0,5.2,180.0,69.8,16.96838758,13,1489.192308,1588.307692,-99.11538462,-7.446469512,-1.166257229,35.2,126.9,2
549,2/21/2020,16,Daejeon,0,0,0,36.34214417,127.402718,7.3,0.2,14.9,0.0,1.9,70.0,71.0,20.76454272,13,766.46875,841.875,-75.40625,-20.14328816,-2.3709692330000003,36.3,127.4,2
550,2/21/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,9.6,2.3,15.5,0.0,4.9,140.0,65.9,18.13151208,13,1414.142857,1528.9464289999999,-114.80357140000001,-13.30489124,-1.48703285,35.5,129.3,3
551,2/21/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,1
552,2/21/2020,16,Gyeonggi-do,14,7,0,37.47832609,127.07453190000001,6.5,0.4,11.9,0.0,4.9,160.0,88.5,17.17505294,13,418.6469003,457.24258760000004,-38.59568733,-15.08430782,-1.759559579,37.5,127.1,1
553,2/21/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,8.8,4.0,15.7,0.0,3.8,230.0,42.8,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,2
554,2/21/2020,16,Chungcheongbuk-do,1,0,0,36.72940358,127.7534162,4.8,-2.6,12.6,0.0,2.0,90.0,72.0,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,2
555,2/21/2020,16,Chungcheongnam-do,1,0,0,36.50817025,126.85373909999998,6.2,-0.4,13.2,0.0,5.5,180.0,79.0,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,2
556,2/21/2020,16,Jeollabuk-do,2,1,0,35.724013,127.11396909999999,9.2,2.0,16.8,0.0,3.9,140.0,63.8,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,2
557,2/21/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,9.7,5.7,13.3,0.0,5.0,70.0,67.0,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,1
558,2/21/2020,16,Gyeongsangbuk-do,28,1,1,36.34585063,128.786506,8.3,-0.2,15.2,0.0,5.7,180.0,60.1,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,2
559,2/21/2020,16,Gyeongsangnam-do,7,0,0,35.24522242,128.31978700000002,8.6,2.9,14.7,0.0,4.8,140.0,62.5,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,2
560,2/21/2020,16,Jeju-do,1,0,0,33.488935999999995,126.500423,12.4,6.4,16.9,0.0,5.8,160.0,56.9,16.32086079,13,804.8215197000001,877.19304,-72.37152037,-15.92277798,-1.9206235790000001,36.3375,127.7625,1
561,2/22/2020,16,Seoul,30,6,0,37.55405869,126.989595,4.0,0.0,7.9,0.0,8.2,270.0,62.0,16.45004096,13,475.052795,536.0403727,-60.98757764,-17.12077786,-1.862555732,37.6,127.0,2
562,2/22/2020,16,Busan,11,0,0,35.16183212,129.0631264,9.5,5.1,12.9,0.0,14.2,270.0,44.0,12.59144488,13,469.9381443,513.6701031,-43.73195876,-17.9828273,-2.2066136569999997,35.2,129.1,2
563,2/22/2020,16,Daegu,193,0,0,35.85584544,128.5754098,8.2,3.2,12.1,0.0,9.2,290.0,46.0,13.90296517,13,891.3378377999999,1005.2729730000001,-113.9351351,-23.58477266,-2.82931528,35.9,128.6,2
564,2/22/2020,16,Incheon,2,1,0,37.50082918,126.662811,4.0,0.6,6.9,0.0,9.9,320.0,69.1,16.79572728,13,453.6,481.73793099999995,-28.13793103,-15.64734337,-1.648868002,37.5,126.7,2
565,2/22/2020,16,Gwangju,6,2,0,35.1511,126.87871319999999,7.2,3.3,11.4,0.0,4.4,290.0,62.4,15.91674929,13,1332.482759,1431.131034,-98.64827586,-9.647902041,-1.55191787,35.2,126.9,2
566,2/22/2020,16,Daejeon,2,0,0,36.34214417,127.402718,6.3,1.6,10.4,0.0,5.9,230.0,59.1,15.26828545,13,827.3,899.6066667000001,-72.30666667,-13.08338769,-1.6781450969999998,36.3,127.4,2
567,2/22/2020,16,Ulsan,1,0,0,35.54378583,129.3324467,9.6,4.0,14.0,0.0,5.3,250.0,43.1,17.30786529,13,1511.884615,1640.9384619999998,-129.0538462,-9.219447856,-1.826466528,35.5,129.3,3
568,2/22/2020,16,Sejong,1,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,1
569,2/22/2020,16,Gyeonggi-do,20,7,0,37.47832609,127.07453190000001,4.4,0.4,8.0,0.0,8.4,270.0,82.8,17.99388186,13,412.0238095,450.31375660000003,-38.28994709,-15.79915776,-1.7499119419999998,37.5,127.1,2
570,2/22/2020,16,Gangwon-do,6,0,0,37.74834495,128.30361059999998,6.2,2.7,8.8,0.0,8.1,250.0,48.9,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,2
571,2/22/2020,16,Chungcheongbuk-do,3,0,0,36.72940358,127.7534162,4.8,1.0,9.1,0.0,9.3,270.0,63.6,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,2
572,2/22/2020,16,Chungcheongnam-do,1,0,0,36.50817025,126.85373909999998,5.0,2.1,9.5,0.0,8.7,270.0,62.0,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,2
573,2/22/2020,16,Jeollabuk-do,3,1,0,35.724013,127.11396909999999,6.1,2.3,10.6,0.0,6.3,270.0,65.1,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,2
574,2/22/2020,16,Jeollanam-do,1,0,0,34.89182535,126.8757729,8.8,4.2,12.3,0.0,13.4,290.0,51.3,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,2
575,2/22/2020,16,Gyeongsangbuk-do,145,1,3,36.34585063,128.786506,7.9,2.7,11.1,0.0,9.9,270.0,44.3,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,2
576,2/22/2020,16,Gyeongsangnam-do,7,0,0,35.24522242,128.31978700000002,8.5,3.6,12.4,0.0,5.2,290.0,41.0,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,2
577,2/22/2020,16,Jeju-do,1,0,0,33.488935999999995,126.500423,10.8,7.6,14.3,0.0,7.8,320.0,58.3,15.77837002,13,796.7024951000001,869.8389124,-73.13641729,-15.26070207,-1.919224263,36.3375,127.7625,1
578,2/23/2020,16,Seoul,31,6,0,37.55405869,126.989595,2.5,-2.5,8.0,0.0,4.2,270.0,48.6,16.60996344,13,471.392638,522.8177914,-51.42515337,-15.93467484,-1.6041196619999998,37.6,127.0,1
579,2/23/2020,16,Busan,19,0,0,35.16183212,129.0631264,6.0,1.1,11.7,0.0,7.4,270.0,40.5,12.08181489,13,475.16666669999995,519.6958333,-44.52916667,-18.72722113,-2.050040112,35.2,129.1,2
580,2/23/2020,16,Daegu,310,0,1,35.85584544,128.5754098,4.9,0.6,11.2,0.0,7.1,290.0,42.3,12.82654162,13,905.8493151,1021.9369859999999,-116.0876712,-20.0358979,-2.479489343,35.9,128.6,2
581,2/23/2020,16,Incheon,2,1,0,37.50082918,126.662811,3.2,-0.2,6.5,0.0,4.6,320.0,55.3,17.19687187,13,432.38157889999997,460.4078947,-28.02631579,-12.69877042,-1.3815640409999999,37.5,126.7,1
582,2/23/2020,16,Gwangju,8,2,0,35.1511,126.87871319999999,5.0,0.6,11.2,0.0,3.0,250.0,52.5,16.7983883,13,1333.068966,1421.510345,-88.44137931,-9.057232,-1.3475502469999998,35.2,126.9,2
583,2/23/2020,16,Daejeon,3,0,0,36.34214417,127.402718,3.7,-1.9,9.8,0.0,4.2,140.0,52.3,20.05781418,13,800.1612903,874.0774194,-73.91612903,-17.9320312,-1.805668976,36.3,127.4,2
584,2/23/2020,16,Ulsan,1,0,0,35.54378583,129.3324467,5.6,0.5,12.5,0.0,4.8,340.0,38.5,16.9089687,13,1570.52,1694.144,-123.624,-8.816379286,-1.752516569,35.5,129.3,3
585,2/23/2020,16,Sejong,1,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,1
586,2/23/2020,16,Gyeonggi-do,24,7,0,37.47832609,127.07453190000001,2.2,-3.5,7.8,0.0,4.2,290.0,76.5,18.02003864,13,410.2736842,442.8910526000001,-32.61736842,-13.3638509,-1.4936949819999998,37.5,127.1,1
587,2/23/2020,16,Gangwon-do,6,0,0,37.74834495,128.30361059999998,6.0,0.9,12.3,0.0,6.8,230.0,32.8,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,2
588,2/23/2020,16,Chungcheongbuk-do,3,0,0,36.72940358,127.7534162,1.3,-4.9,8.0,0.0,4.0,90.0,55.6,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,2
589,2/23/2020,16,Chungcheongnam-do,1,0,0,36.50817025,126.85373909999998,2.0,-4.1,8.1,0.0,4.2,180.0,62.6,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,1
590,2/23/2020,16,Jeollabuk-do,3,1,0,35.724013,127.11396909999999,3.7,-1.2,9.0,0.0,3.2,270.0,53.0,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,1
591,2/23/2020,16,Jeollanam-do,1,0,0,34.89182535,126.8757729,5.8,1.8,11.0,0.0,8.0,290.0,53.3,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,1
592,2/23/2020,16,Gyeongsangbuk-do,170,1,3,36.34585063,128.786506,5.2,-0.5,10.5,0.0,11.5,270.0,34.8,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,2
593,2/23/2020,16,Gyeongsangnam-do,17,0,0,35.24522242,128.31978700000002,4.9,-0.8,10.5,0.0,3.9,90.0,43.4,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,2
594,2/23/2020,16,Jeju-do,2,0,0,33.488935999999995,126.500423,7.8,5.9,11.1,0.0,5.6,320.0,55.9,16.31255021,13,799.8517672999999,869.6851652999999,-69.83339798,-14.57075721,-1.739330492,36.3375,127.7625,1
595,2/24/2020,16,Seoul,35,6,0,37.55405869,126.989595,7.0,0.8,12.2,0.0,3.4,50.0,51.8,16.9694114,13,460.9082569,504.4636086,-43.55535168,-13.64308526,-0.738333945,37.6,127.0,1
596,2/24/2020,16,Busan,34,0,0,35.16183212,129.0631264,10.8,5.5,15.7,0.0,7.6,230.0,46.9,13.11690079,13,458.4444444,504.13737369999996,-45.69292929,-16.10622907,-1.240138173,35.2,129.1,2
597,2/24/2020,16,Daegu,483,0,2,35.85584544,128.5754098,8.1,-1.2,16.4,0.0,2.8,290.0,40.3,14.87017626,13,863.8181818,957.6597403,-93.84155844,-17.98184791,-1.533473738,35.9,128.6,2
598,2/24/2020,16,Incheon,2,1,0,37.50082918,126.662811,6.8,2.1,10.8,0.0,4.7,160.0,60.5,17.08113949,13,442.6912752,473.4080537,-30.71677852,-11.06084583,-0.768534205,37.5,126.7,1
599,2/24/2020,16,Gwangju,9,2,0,35.1511,126.87871319999999,8.3,0.1,16.3,0.0,3.6,250.0,65.8,19.75633992,13,1132.2352939999998,1183.7235289999999,-51.48823529,-7.9236255710000005,-0.608256705,35.2,126.9,2
600,2/24/2020,16,Daejeon,3,0,0,36.34214417,127.402718,7.4,-2.3,15.9,0.0,4.0,70.0,53.8,23.35610704,13,728.6470588,798.9235294,-70.27647059,-11.81955435,-1.04918698,36.3,127.4,2
601,2/24/2020,16,Ulsan,2,0,0,35.54378583,129.3324467,10.8,2.1,19.0,0.0,4.2,200.0,31.9,19.0880077,13,1425.6296300000001,1523.6148150000001,-97.98518519,-14.24722248,-0.962962399,35.5,129.3,3
602,2/24/2020,16,Sejong,1,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,1
603,2/24/2020,16,Gyeonggi-do,35,7,0,37.47832609,127.07453190000001,7.0,-0.7,13.7,0.0,2.9,140.0,70.6,17.91762575,13,414.30294910000003,429.19517429999996,-14.892225199999999,-7.633287995,-0.341762145,37.5,127.1,1
604,2/24/2020,16,Gangwon-do,6,0,0,37.74834495,128.30361059999998,11.3,6.6,15.8,0.0,6.7,230.0,27.5,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,2
605,2/24/2020,16,Chungcheongbuk-do,3,0,0,36.72940358,127.7534162,4.7,-4.4,13.3,0.0,2.0,90.0,55.9,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,2
606,2/24/2020,16,Chungcheongnam-do,1,0,0,36.50817025,126.85373909999998,6.1,-2.5,13.4,0.0,4.3,180.0,73.3,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,1
607,2/24/2020,16,Jeollabuk-do,3,1,0,35.724013,127.11396909999999,8.8,-0.2,16.1,0.0,2.5,140.0,49.6,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,1
608,2/24/2020,16,Jeollanam-do,1,0,0,34.89182535,126.8757729,8.8,2.7,14.4,0.0,4.3,200.0,61.8,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,1
609,2/24/2020,16,Gyeongsangbuk-do,193,1,6,36.34585063,128.786506,9.3,3.9,15.8,0.0,6.4,180.0,37.6,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,2
610,2/24/2020,16,Gyeongsangnam-do,20,0,0,35.24522242,128.31978700000002,8.4,0.1,15.9,0.0,4.1,160.0,54.8,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,2
611,2/24/2020,16,Jeju-do,2,0,0,33.488935999999995,126.500423,11.5,5.4,15.8,0.0,3.8,160.0,52.1,17.76946354,13,740.8346362000001,796.8907280000001,-56.05609178,-12.55196231,-0.905331036,36.3375,127.7625,1
612,2/25/2020,16,Seoul,41,8,0,37.55405869,126.989595,6.7,4.7,9.4,0.0,6.8,70.0,73.5,17.09399335,13,413.06363639999995,466.7121212,-53.64848485,-19.02843914,-1.0919729409999999,37.6,127.0,2
613,2/25/2020,16,Busan,42,0,0,35.16183212,129.0631264,9.7,7.9,12.7,0.0,5.9,50.0,94.3,14.16800143,13,451.22772280000004,502.7445545,-51.51683168,-22.08012305,-1.602216095,35.2,129.1,2
614,2/25/2020,16,Daegu,543,0,6,35.85584544,128.5754098,7.0,5.7,9.8,0.0,6.5,140.0,96.4,17.83999232,13,845.6052632000001,954.5,-108.8947368,-28.2470751,-1.9171650340000002,35.9,128.6,2
615,2/25/2020,16,Incheon,2,1,0,37.50082918,126.662811,7.0,5.1,9.9,0.0,7.4,70.0,77.5,17.68614591,13,459.08108110000006,492.4905405,-33.40945946,-14.30380582,-1.024671608,37.5,126.7,2
616,2/25/2020,16,Gwangju,9,2,0,35.1511,126.87871319999999,12.4,9.7,14.6,0.0,3.9,230.0,97.0,15.93375978,13,1313.413793,1380.1103449999998,-66.69655172,-11.83346617,-0.726075115,35.2,126.9,2
617,2/25/2020,16,Daejeon,3,0,0,36.34214417,127.402718,7.0,6.2,9.1,0.0,4.6,320.0,93.1,25.99252472,13,639.6923077,695.7128205,-56.02051282,-16.66551003,-1.1969420579999999,36.3,127.4,2
618,2/25/2020,16,Ulsan,3,0,0,35.54378583,129.3324467,7.9,7.3,11.5,0.0,4.0,340.0,96.4,22.32098513,13,1209.3225810000001,1281.7870970000001,-72.46451613,-14.16581989,-0.931890045,35.5,129.3,2
619,2/25/2020,16,Sejong,1,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,1
620,2/25/2020,16,Gyeonggi-do,42,8,0,37.47832609,127.07453190000001,6.8,5.6,8.3,0.0,4.9,70.0,92.8,18.04909873,13,399.2893258,416.1449438,-16.85561798,-14.69178979,-0.729350022,37.5,127.1,1
621,2/25/2020,16,Gangwon-do,6,0,0,37.74834495,128.30361059999998,6.5,3.1,11.9,0.0,4.3,230.0,82.5,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,2
622,2/25/2020,16,Chungcheongbuk-do,5,0,0,36.72940358,127.7534162,6.1,3.7,7.9,0.0,5.8,90.0,81.9,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,2
623,2/25/2020,16,Chungcheongnam-do,2,0,0,36.50817025,126.85373909999998,6.6,5.1,7.9,0.0,5.1,50.0,90.1,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,1
624,2/25/2020,16,Jeollabuk-do,3,1,0,35.724013,127.11396909999999,8.5,7.9,10.4,0.0,3.8,290.0,94.9,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,1
625,2/25/2020,16,Jeollanam-do,1,0,0,34.89182535,126.8757729,10.8,8.2,14.0,0.0,8.8,70.0,98.4,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,2
626,2/25/2020,16,Gyeongsangbuk-do,249,1,6,36.34585063,128.786506,6.6,5.5,9.7,0.0,8.8,20.0,92.0,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,2
627,2/25/2020,16,Gyeongsangnam-do,23,0,0,35.24522242,128.31978700000002,8.1,7.1,10.0,0.0,3.0,20.0,93.3,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,2
628,2/25/2020,16,Jeju-do,2,0,0,33.488935999999995,126.500423,16.6,11.5,21.8,0.0,9.9,200.0,79.8,18.63556267,13,716.3369637999999,773.7753028,-57.43833894,-17.62700362,-1.152535365,36.3375,127.7625,1
629,2/26/2020,16,Seoul,49,8,0,37.55405869,126.989595,6.4,2.8,10.4,0.0,4.0,50.0,59.6,15.68578286,13,449.04918030000005,505.237377,-56.18819672,-15.77334802,-1.241771283,37.6,127.0,1
630,2/26/2020,16,Busan,58,0,0,35.16183212,129.0631264,9.5,6.8,14.1,0.0,4.5,50.0,79.3,13.83174608,13,470.23958330000005,524.61875,-54.37916667,-22.49913592,-1.8134299459999998,35.2,129.1,2
631,2/26/2020,16,Daegu,710,1,6,35.85584544,128.5754098,8.3,5.9,13.5,0.0,6.7,110.0,82.8,15.7801331,13,864.2739726,988.7123287999999,-124.43835619999999,-23.99661478,-2.1622059730000003,35.9,128.6,2
